listing_id,id,date,reviewer_id,reviewer_name,Comments
19350610,164829422,,677245,Lucas,Great value. Melissa takes care of everything.
26065165,298787438,,67795469,Tim,"Sam’s place was perfect! The pictures don’t do the place justice as it is much bigger than it seems, he has decorated the place incredibly well, three big beds, an awesome master bathroom, and the yard gets great sun to just relax. <br/>Location wise it was a quick trip to all the spots in Ballard, is only a couple blocks from water views, and is nice and quiet for when you get back to relax. <br/>Sam was a super helpful host who was flexible with our schedule, made getting in simple, and had the place spotless for our arrival. He was available for anything we needed during our stay as well. <br/>We would happily return for our next trip to Seattle!"
5523181,9.38E+17,,67804801,Adrienne,"Jeremy's space was gorgeous and super well located. He's super responsive as a host and was very accommodating to our request to check out a little later. Overall, a lovely space and a great place to stay. Highly recommend!"
24245145,255512408,,67836920,Kyle,Great spot that provided us with a location that was centralized for everything that we wanted to do in our short 1.5 day get away to Seattle. Anna was an exceptional host and wouldn’t hesitate to stay again if/when I am back in town again
26143461,285103525,,67936757,Daniel,"Nice space, good location, and simple check in!"
2446384,88812435,,67946242,Matt,"Susan and Joel were kind and accommodating hosts, making our three night stay at their house a pleasurable experience. The bed was comfortable, and the basement was welcomingly cool (there's a space heater down there if you like it warmer). The room and house were well-decorated, and there was a small but useful private kitchen area with a sink, a fridge and an electric kettle that we used to make coffee in the mornings, provided by our hosts. Overall a really nice place to base a weekend trip to Seattle."
20641402,191008852,,68110505,Michael,Max was awesome and incredibly helpful in making our stay a good one. Max went an extra step in making sure we felt comfortable in our home away from home while we were in Seattle.
49113608,770204547,,68142566,Shelby,"This house is BEAUTIFUL, comfortable and in a great location. We would absolutely stay again"
15700294,351141311,,68316074,Yupeng,"Lisa and Randy are very responsible hosts. They replied very quickly to our request and provided us much help during our stay of the summer and fall. They even installed a portable air conditioner and replaced the blinders for us. Additionally, the room is well furnished and quiet (since its windows are not facing to the street). We like most about the comfortable bed and large TV. The parking and package delivery places are secured and safe. I would definitely recommend it to the individual or couple who work at downtown or south lake union area, since it is very walkable to everything needed (restaurants, stores, tourist spots, etc) at Seattle."
24561301,265940966,,68397038,Ryann,"This place is a gem, all of the furniture brand new, cozy and stylish. The king bed was super comfortable and the shower had great water pressure. The views are absolutely breathtaking. Facing west and being able to see both Puget Sound and Mt Rainier, the sunsets were a treat to watch on the balcony. The location and neighborhood were outstanding, full of some of the best little parks to take in the views of the city. Annie was an awesome host, and gave us great tips and recommendations for our vacation. We loved our stay, and would come back again!"
13141142,80286808,,68445688,Allan,"the place is great, brand new renovated, clean, nice bathroom, full of kitchen equipment, comfortable and the size if right enough for 1-2person to stay. I was try to extend one night even I didn't make it but Liz've been very helpfull, I'd like to stay at this place next time."
14108275,92060811,,686618,Cami,"Betty was a fantastic host. Excellent communication, the place was cozy, clean and well cared for, felt like we were staying with a friend. Would definitely stay here again!"
8101791,99955992,,68697171,Esther,Neighborhood feel with easy access to shopping and dining. I walked to University Village easily. Unit has private bathroom and access. It is quaint and very vintage.
4170863,20478146,,6876797,Jeff,"The place was beautiful, very well put together. The bathroom (the shower mostly was awesome, after being stuck on a train for two days. Faith was very accommodating, she allowed us to park our bicycles in the garage. She was there to welcome us, and answer any questions. She responded in a very swift manner with any inquiry we had."
41862187,616084121,,68839803,Steven,A nice house with a beautiful view.
